route_id,agency_id,route_short_name,route_name,route_desc,route_type,route_url,route_color,route_text_color,dummy,Frequency/Timings source,Frequency timings destination,Comments,route_long_name
315E ,BMTCB,,Kempegowda Bus Station -Sadaramangala ,,3,,F53333,FFFFFF,1,,,,315E :Kempegowda Bus Station -Sadaramangala 
315F ,BMTCB,,Kempegowda Bus Station -Seegehalli (K R Puram) ,,3,,F53333,FFFFFF,1,,,,315F :Kempegowda Bus Station -Seegehalli (K R Puram) 
315G ,BMTCB,,Kempegowda Bus Station -Vijinapura ,,3,,F53333,FFFFFF,1,,,,315G :Kempegowda Bus Station -Vijinapura 
315H ,BMTCB,,Kempegowda Bus Station -Food Corporation of India ,,3,,F53333,FFFFFF,1,,,,315H :Kempegowda Bus Station -Food Corporation of India 
315J ,BMTCB,,Kempegowda Bus Station -Adur ,,3,,F53333,FFFFFF,1,,,,315J :Kempegowda Bus Station -Adur 
315K ,BMTCB,,Kempegowda Bus Station -K R Puram ,,3,,F53333,FFFFFF,1,,,,315K :Kempegowda Bus Station -K R Puram 
315L ,BMTCB,,Kempegowda Bus Station -Ramamurthynagar ,,3,,F53333,FFFFFF,1,,,,315L :Kempegowda Bus Station -Ramamurthynagar 
315N ,BMTCB,,Kempegowda Bus Station -Nagondanahalli ,,3,,F53333,FFFFFF,1,,,,315N :Kempegowda Bus Station -Nagondanahalli 
315P ,BMTCB,,Kempegowda Bus Station -Shanthi Layout ,,3,,F53333,FFFFFF,1,,,,315P :Kempegowda Bus Station -Shanthi Layout 
315Q ,BMTCB,,Kempegowda Bus Station -Devasandra (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,315Q :Kempegowda Bus Station -Devasandra (Old Madras Road) 
315R ,BMTCB,,Banashankari 3rd Stage -K R Puram ,,3,,F53333,FFFFFF,1,,,,315R :Banashankari 3rd Stage -K R Puram 
315T ,BMTCB,,Kempegowda Bus Station -Kittaganur ,,3,,F53333,FFFFFF,1,,,,315T :Kempegowda Bus Station -Kittaganur 
315V ,BMTCB,,Kempegowda Bus Station -Kadugodi ,,3,,F53333,FFFFFF,1,,,,315V :Kempegowda Bus Station -Kadugodi 
315W ,BMTCB,,Kempegowda Bus Station -Udayanagar ,,3,,F53333,FFFFFF,1,,,,315W :Kempegowda Bus Station -Udayanagar 
315Y ,BMTCB,,Kempegowda Bus Station -Hoysalanagar ,,3,,F53333,FFFFFF,1,,,,315Y :Kempegowda Bus Station -Hoysalanagar 
316,BMTCB,,K R Market -Budigere ,,3,,F53333,FFFFFF,1,,,,316:K R Market -Budigere 
316A ,BMTCB,,K R Market -Gangawara ,,3,,F53333,FFFFFF,1,,,,316A :K R Market -Gangawara 
316B ,BMTCB,,Kempegowda Bus Station -Budigere ,,3,,F53333,FFFFFF,1,,,,316B :Kempegowda Bus Station -Budigere 
316C ,BMTCB,,K R Market -Huskur (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,316C :K R Market -Huskur (Old Madras Road) 
316D ,BMTCB,,K R Market -Bhattara Marenahalli ,,3,,F53333,FFFFFF,1,,,,316D :K R Market -Bhattara Marenahalli 
316E ,BMTCB,,K R Market -Hancharahalli ,,3,,F53333,FFFFFF,1,,,,316E :K R Market -Hancharahalli 
316F ,BMTCB,,Kempegowda Bus Station -Cheemasandra ,,3,,F53333,FFFFFF,1,,,,316F :Kempegowda Bus Station -Cheemasandra 
316G ,BMTCB,,Kempegowda Bus Station -Mandur ,,3,,F53333,FFFFFF,1,,,,316G :Kempegowda Bus Station -Mandur 
316J ,BMTCB,,Kempegowda Bus Station -Kattu Gollahalli ,,3,,F53333,FFFFFF,1,,,,316J :Kempegowda Bus Station -Kattu Gollahalli 
316K ,BMTCB,,K R Market -Kaggalahalli (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,316K :K R Market -Kaggalahalli (Old Madras Road) 
316L ,BMTCB,,K R Market -Cheemasandra ,,3,,F53333,FFFFFF,1,,,,316L :K R Market -Cheemasandra 
316M ,BMTCB,,Kempegowda Bus Station -Singahalli ,,3,,F53333,FFFFFF,1,,,,316M :Kempegowda Bus Station -Singahalli 
316N ,BMTCB,,K R Market -Andarahalli ,,3,,F53333,FFFFFF,1,,,,316N :K R Market -Andarahalli 
316Q ,BMTCB,,K R Market -Kaggalahalli (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,316Q :K R Market -Kaggalahalli (Old Madras Road) 
316R ,BMTCB,,K R Market -Nallur ,,3,,F53333,FFFFFF,1,,,,316R :K R Market -Nallur 
316T ,BMTCB,,K R Market -Samathhalli ,,3,,F53333,FFFFFF,1,,,,316T :K R Market -Samathhalli 
317,BMTCB,,K R Market -Hosakote ,,3,,F53333,FFFFFF,1,,,,317:K R Market -Hosakote 
317A ,BMTCB,,Kempegowda Bus Station -Hosakote ,,3,,F53333,FFFFFF,1,,,,317A :Kempegowda Bus Station -Hosakote 
317B ,BMTCB,,K R Market -Kaji Sonnenahalli ,,3,,F53333,FFFFFF,1,,,,317B :K R Market -Kaji Sonnenahalli 
317C ,BMTCB,,K R Market -Poojena Agrahara ,,3,,F53333,FFFFFF,1,,,,317C :K R Market -Poojena Agrahara 
317D ,BMTCB,,K R Market -Kannurahalli ,,3,,F53333,FFFFFF,1,,,,317D :K R Market -Kannurahalli 
317E ,BMTCB,,K R Market -Kumbalahalli ,,3,,F53333,FFFFFF,1,,,,317E :K R Market -Kumbalahalli 
317F ,BMTCB,,K R Market -Pillagumpa Industrial Estate ,,3,,F53333,FFFFFF,1,,,,317F :K R Market -Pillagumpa Industrial Estate 
317G ,BMTCB,,Shivajinagar -Hosakote ,,3,,F53333,FFFFFF,1,,,,317G :Shivajinagar -Hosakote 
317J ,BMTCB,,K R Market -Kacharakanahalli ,,3,,F53333,FFFFFF,1,,,,317J :K R Market -Kacharakanahalli 
317K ,BMTCB,,K R Market -Kurubarahalli (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,317K :K R Market -Kurubarahalli (Old Madras Road) 
317L ,BMTCB,,Kempegowda Bus Station -Jangamakote ,,3,,F53333,FFFFFF,1,,,,317L :Kempegowda Bus Station -Jangamakote 
317M ,BMTCB,,K R Market -Dasarahalli (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,317M :K R Market -Dasarahalli (Old Madras Road) 
317N ,BMTCB,,K R Market -Kamarasanahalli ,,3,,F53333,FFFFFF,1,,,,317N :K R Market -Kamarasanahalli 
317P ,BMTCB,,Kempegowda Bus Station -Kaji Sonnenahalli ,,3,,F53333,FFFFFF,1,,,,317P :Kempegowda Bus Station -Kaji Sonnenahalli 
317R ,BMTCB,,K R Market -Cheemandahalli ,,3,,F53333,FFFFFF,1,,,,317R :K R Market -Cheemandahalli 
317S ,BMTCB,,K R Market -Begur (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,317S :K R Market -Begur (Old Madras Road) 
317T ,BMTCB,,K R Market -Jinnanagara ,,3,,F53333,FFFFFF,1,,,,317T :K R Market -Jinnanagara 
317V ,BMTCB,,Kempegowda Bus Station -Naduvarthi ,,3,,F53333,FFFFFF,1,,,,317V :Kempegowda Bus Station -Naduvarthi 
317W ,BMTCB,,K R Market -Ganagalu ,,3,,F53333,FFFFFF,1,,,,317W :K R Market -Ganagalu 
317Y ,BMTCB,,K R Market -Karibeeranahosahalli ,,3,,F53333,FFFFFF,1,,,,317Y :K R Market -Karibeeranahosahalli 
317Z ,BMTCB,,Kempegowda Bus Station -Kaji Hosahalli ,,3,,F53333,FFFFFF,1,,,,317Z :Kempegowda Bus Station -Kaji Hosahalli 
318,BMTCB,,K R Market -Jyothipura ,,3,,F53333,FFFFFF,1,,,,318:K R Market -Jyothipura 
318A ,BMTCB,,K R Market -Bommenahalli ,,3,,F53333,FFFFFF,1,,,,318A :K R Market -Bommenahalli 
318E ,BMTCB,,K R Market -Thirumenahalli (Hosakote) ,,3,,F53333,FFFFFF,1,,,,318E :K R Market -Thirumenahalli (Hosakote) 
319,BMTCB,,K R Market -Kaji Hosahalli ,,3,,F53333,FFFFFF,1,,,,319:K R Market -Kaji Hosahalli 
319A ,BMTCB,,K R Market -Whitefield Post Office ,,3,,F53333,FFFFFF,1,,,,319A :K R Market -Whitefield Post Office 
319B ,BMTCB,,K R Market -Chikkabanahalli ,,3,,F53333,FFFFFF,1,,,,319B :K R Market -Chikkabanahalli 
319C ,BMTCB,,Kempegowda Bus Station -Kadugodi ,,3,,F53333,FFFFFF,1,,,,319C :Kempegowda Bus Station -Kadugodi 
319E ,BMTCB,,Halasuru -Hope Farm ,,3,,F53333,FFFFFF,1,,,,319E :Halasuru -Hope Farm 
319G ,BMTCB,,Kempegowda Bus Station -Dr Ambedkar Nagar ,,3,,F53333,FFFFFF,1,,,,319G :Kempegowda Bus Station -Dr Ambedkar Nagar 
319J ,BMTCB,,K R Market -Dinnur Kadugooli ,,3,,F53333,FFFFFF,1,,,,319J :K R Market -Dinnur Kadugooli 
320,BMTCB,,Shivajinagar -Immadihalli ,,3,,F53333,FFFFFF,1,,,,320:Shivajinagar -Immadihalli 
320A ,BMTCB,,Kempegowda Bus Station -Nagondanahalli ,,3,,F53333,FFFFFF,1,,,,320A :Kempegowda Bus Station -Nagondanahalli 
320B ,BMTCB,,Kempegowda Bus Station -Gandhipura ,,3,,F53333,FFFFFF,1,,,,320B :Kempegowda Bus Station -Gandhipura 
320C ,BMTCB,,Shivajinagar -Vydehi Hospital ,,3,,F53333,FFFFFF,1,,,,320C :Shivajinagar -Vydehi Hospital 
320D ,BMTCB,,Viveknagar -Kadugodi ,,3,,F53333,FFFFFF,1,,,,320D :Viveknagar -Kadugodi 
320E ,BMTCB,,Shivajinagar -Nagondanahalli ,,3,,F53333,FFFFFF,1,,,,320E :Shivajinagar -Nagondanahalli 
320F ,BMTCB,,Shivajinagar -Harohalli (Whitefield) ,,3,,F53333,FFFFFF,1,,,,320F :Shivajinagar -Harohalli (Whitefield) 
320G ,BMTCB,,Yeshwanthpur -Vydehi Hospital ,,3,,F53333,FFFFFF,1,,,,320G :Yeshwanthpur -Vydehi Hospital 
320H ,BMTCB,,Shivajinagar -Whitefield Gandhipur ,,3,,F53333,FFFFFF,1,,,,320H :Shivajinagar -Whitefield Gandhipur 
321,BMTCB,,K R Market -Muthkur (Whitefield) ,,3,,F53333,FFFFFF,1,,,,321:K R Market -Muthkur (Whitefield) 
321A ,BMTCB,,K R Market -Seegehalli (K R Puram) ,,3,,F53333,FFFFFF,1,,,,321A :K R Market -Seegehalli (K R Puram) 
321B ,BMTCB,,Banashankari -Muthkur (Whitefield) ,,3,,F53333,FFFFFF,1,,,,321B :Banashankari -Muthkur (Whitefield) 
321C ,BMTCB,,K R Market -Samethanahalli ,,3,,F53333,FFFFFF,1,,,,321C :K R Market -Samethanahalli 
321D ,BMTCB,,K R Market -Naganayakanakote ,,3,,F53333,FFFFFF,1,,,,321D :K R Market -Naganayakanakote 
321E ,BMTCB,,Shivajinagar -Muthkur (Whitefield) ,,3,,F53333,FFFFFF,1,,,,321E :Shivajinagar -Muthkur (Whitefield) 
322,BMTCB,,K R Market -Muthugadahalli (Hennur) ,,3,,F53333,FFFFFF,1,,,,322:K R Market -Muthugadahalli (Hennur) 
322A ,BMTCB,,K R Market -Bylalu (Old Madras Road) ,,3,,F53333,FFFFFF,1,,,,322A :K R Market -Bylalu (Old Madras Road) 
322B ,BMTCB,,K R Market -Yadagondanahalli ,,3,,F53333,FFFFFF,1,,,,322B :K R Market -Yadagondanahalli 
322M ,BMTCB,,K R Market -Tattanur ,,3,,F53333,FFFFFF,1,,,,322M :K R Market -Tattanur 
323,BMTCB,,K R Market -Bagur ,,3,,F53333,FFFFFF,1,,,,323:K R Market -Bagur 
323A ,BMTCB,,K R Market -Gonighattapura ,,3,,F53333,FFFFFF,1,,,,323A :K R Market -Gonighattapura 
323B ,BMTCB,,K R Market -Koogur ,,3,,F53333,FFFFFF,1,,,,323B :K R Market -Koogur 
323C ,BMTCB,,K R Market -Mugalur ,,3,,F53333,FFFFFF,1,,,,323C :K R Market -Mugalur 
323D ,BMTCB,,K R Market -Kootaganahalli ,,3,,F53333,FFFFFF,1,,,,323D :K R Market -Kootaganahalli 
323E ,BMTCB,,K R Market -Nerige ,,3,,F53333,FFFFFF,1,,,,323E :K R Market -Nerige 
323F ,BMTCB,,Kempegowda Bus Station -Nerige ,,3,,F53333,FFFFFF,1,,,,323F :Kempegowda Bus Station -Nerige 
323G ,BMTCB,,K R Market -Ramanayakanahalli ,,3,,F53333,FFFFFF,1,,,,323G :K R Market -Ramanayakanahalli 
323J ,BMTCB,,Kempegowda Bus Station -Kootaganahalli ,,3,,F53333,FFFFFF,1,,,,323J :Kempegowda Bus Station -Kootaganahalli 
323K ,BMTCB,,Kempegowda Bus Station -Bagur ,,3,,F53333,FFFFFF,1,,,,323K :Kempegowda Bus Station -Bagur 
324,BMTCB,,K R Market -Immadihalli ,,3,,F53333,FFFFFF,1,,,,324:K R Market -Immadihalli 
324A ,BMTCB,,K R Market -Nagondanahalli ,,3,,F53333,FFFFFF,1,,,,324A :K R Market -Nagondanahalli 
324C ,BMTCB,,K R Market -Agadur ,,3,,F53333,FFFFFF,1,,,,324C :K R Market -Agadur 
324D ,BMTCB,,K R Market -Whitefield Post Office ,,3,,F53333,FFFFFF,1,,,,324D :K R Market -Whitefield Post Office 
324E ,BMTCB,,K R Market -Vijayanagar (Varthur Road) ,,3,,F53333,FFFFFF,1,,,,324E :K R Market -Vijayanagar (Varthur Road) 
325,BMTCB,,K R Market -Harohalli (Whitefield) ,,3,,F53333,FFFFFF,1,,,,325:K R Market -Harohalli (Whitefield) 
325A ,BMTCB,,Kempegowda Bus Station -Harohalli (Whitefield) ,,3,,F53333,FFFFFF,1,,,,325A :Kempegowda Bus Station -Harohalli (Whitefield) 
326A ,BMTCB,,K R Market -Hosakote ,,3,,F53333,FFFFFF,1,,,,326A :K R Market -Hosakote 
326C ,BMTCB,,K R Market -Kadugodi ,,3,,F53333,FFFFFF,1,,,,326C :K R Market -Kadugodi 
326E ,BMTCB,,K R Market -Hosakote ,,3,,F53333,FFFFFF,1,,,,326E :K R Market -Hosakote 
327,BMTCB,,Kempegowda Bus Station -Gunjur ,,3,,F53333,FFFFFF,1,,,,327:Kempegowda Bus Station -Gunjur 
327A ,BMTCB,,Kempegowda Bus Station -Dommasandra ,,3,,F53333,FFFFFF,1,,,,327A :Kempegowda Bus Station -Dommasandra 
327B ,BMTCB,,K R Market -Panathur ,,3,,F53333,FFFFFF,1,,,,327B :K R Market -Panathur 
327C ,BMTCB,,K R Market -Attibele ,,3,,F53333,FFFFFF,1,,,,327C :K R Market -Attibele 
327D ,BMTCB,,Kempegowda Bus Station -Gunjur ,,3,,F53333,FFFFFF,1,,,,327D :Kempegowda Bus Station -Gunjur 
327E ,BMTCB,,K R Market -Gunjurpalya ,,3,,F53333,FFFFFF,1,,,,327E :K R Market -Gunjurpalya 
327F ,BMTCB,,K R Market -Kodathi ,,3,,F53333,FFFFFF,1,,,,327F :K R Market -Kodathi 
328,BMTCB,,K R Market -Varthur ,,3,,F53333,FFFFFF,1,,,,328:K R Market -Varthur 
328A ,BMTCB,,K R Puram -Varthur ,,3,,F53333,FFFFFF,1,,,,328A :K R Puram -Varthur 
328B ,BMTCB,,Hosakote -Sarjapur ,,3,,F53333,FFFFFF,1,,,,328B :Hosakote -Sarjapur 
328E ,BMTCB,,K R Market -Harohalli (Whitefield) ,,3,,F53333,FFFFFF,1,,,,328E :K R Market -Harohalli (Whitefield) 
328F ,BMTCB,,Kempegowda Bus Station -Valepura ,,3,,F53333,FFFFFF,1,,,,328F :Kempegowda Bus Station -Valepura 
328G ,BMTCB,,K R Market -Halasahalli ,,3,,F53333,FFFFFF,1,,,,328G :K R Market -Halasahalli 
328H ,BMTCB,,Hosakote -Attibele ,,3,,F53333,FFFFFF,1,,,,328H :Hosakote -Attibele 
329,BMTCB,,K R Market -Muthasandra ,,3,,F53333,FFFFFF,1,,,,329:K R Market -Muthasandra 
329A ,BMTCB,,K R Market -Madappanahalli (Varthur Road) ,,3,,F53333,FFFFFF,1,,,,329A :K R Market -Madappanahalli (Varthur Road) 
329B ,BMTCB,,K R Market -Jantagondanahalli ,,3,,F53333,FFFFFF,1,,,,329B :K R Market -Jantagondanahalli 
329C ,BMTCB,,K R Market -Kothur ,,3,,F53333,FFFFFF,1,,,,329C :K R Market -Kothur 
329D ,BMTCB,,Shivajinagar -Muthasandra ,,3,,F53333,FFFFFF,1,,,,329D :Shivajinagar -Muthasandra 
329E ,BMTCB,,K R Market -Belikere ,,3,,F53333,FFFFFF,1,,,,329E :K R Market -Belikere 
329F ,BMTCB,,K R Market -Anugondanahalli ,,3,,F53333,FFFFFF,1,,,,329F :K R Market -Anugondanahalli 
329G ,BMTCB,,Shivajinagar -Kothur ,,3,,F53333,FFFFFF,1,,,,329G :Shivajinagar -Kothur 
329H ,BMTCB,,Kempegowda Bus Station -Belikere ,,3,,F53333,FFFFFF,1,,,,329H :Kempegowda Bus Station -Belikere 
330,BMTCB,,Shivajinagar -Marathahalli Bridge ,,3,,F53333,FFFFFF,1,,,,330:Shivajinagar -Marathahalli Bridge 
330A ,BMTCB,,Shivajinagar -L B Shastrinagar ,,3,,F53333,FFFFFF,1,,,,330A :Shivajinagar -L B Shastrinagar 
330B ,BMTCB,,Shivajinagar -AECS Layout (Kundalahalli) ,,3,,F53333,FFFFFF,1,,,,330B :Shivajinagar -AECS Layout (Kundalahalli) 
330C ,BMTCB,,Shivajinagar -Basavanagar ,,3,,F53333,FFFFFF,1,,,,330C :Shivajinagar -Basavanagar 
330D ,BMTCB,,Shivajinagar -Kannalli ,,3,,F53333,FFFFFF,1,,,,330D :Shivajinagar -Kannalli 
330F ,BMTCB,,Shivajinagar -Varthur ,,3,,F53333,FFFFFF,1,,,,330F :Shivajinagar -Varthur 
330G ,BMTCB,,Shivajinagar -Doddanekkundi ,,3,,F53333,FFFFFF,1,,,,330G :Shivajinagar -Doddanekkundi 
330M ,BMTCB,,Shivajinagar -Ashwathnagar (Marathahalli) ,,3,,F53333,FFFFFF,1,,,,330M :Shivajinagar -Ashwathnagar (Marathahalli) 
330P ,BMTCB,,Shivajinagar -Panathur ,,3,,F53333,FFFFFF,1,,,,330P :Shivajinagar -Panathur 
331,BMTCB,,Shivajinagar -Kadugodi ,,3,,F53333,FFFFFF,1,,,,331:Shivajinagar -Kadugodi 
331E ,BMTCB,,Shivajinagar -Belthur ,,3,,F53333,FFFFFF,1,,,,331E :Shivajinagar -Belthur 
331M ,BMTCB,,Shivajinagar -Hosakote ,,3,,F53333,FFFFFF,1,,,,331M :Shivajinagar -Hosakote 
332,BMTCB,,K R Market -Balagere ,,3,,F53333,FFFFFF,1,,,,332:K R Market -Balagere 
333,BMTCB,,Kempegowda Bus Station -Marathahalli ,,3,,F53333,FFFFFF,1,,,,333:Kempegowda Bus Station -Marathahalli 
333A ,BMTCB,,Kempegowda Bus Station -Jagadeeshnagar ,,3,,F53333,FFFFFF,1,,,,333A :Kempegowda Bus Station -Jagadeeshnagar 
333B ,BMTCB,,Kempegowda Bus Station -AECS Layout (Kundalahalli) ,,3,,F53333,FFFFFF,1,,,,333B :Kempegowda Bus Station -AECS Layout (Kundalahalli) 
333C ,BMTCB,,Kempegowda Bus Station -Basavanagar ,,3,,F53333,FFFFFF,1,,,,333C :Kempegowda Bus Station -Basavanagar 
333D ,BMTCB,,Kempegowda Bus Station -Chinnappanahalli ,,3,,F53333,FFFFFF,1,,,,333D :Kempegowda Bus Station -Chinnappanahalli 
333E ,BMTCB,,Kempegowda Bus Station -Kadugodi ,,3,,F53333,FFFFFF,1,,,,333E :Kempegowda Bus Station -Kadugodi 
333F ,BMTCB,,Kempegowda Bus Station -Doddanekkundi ,,3,,F53333,FFFFFF,1,,,,333F :Kempegowda Bus Station -Doddanekkundi 
333G ,BMTCB,,Kempegowda Bus Station -Nellurahalli ,,3,,F53333,FFFFFF,1,,,,333G :Kempegowda Bus Station -Nellurahalli 
333H ,BMTCB,,Kempegowda Bus Station -Munnekolalu ,,3,,F53333,FFFFFF,1,,,,333H :Kempegowda Bus Station -Munnekolalu 
333J ,BMTCB,,Kempegowda Bus Station -HAL Airport ,,3,,F53333,FFFFFF,1,,,,333J :Kempegowda Bus Station -HAL Airport 
333K ,BMTCB,,Kempegowda Bus Station -Dr Ambedkar Nagar ,,3,,F53333,FFFFFF,1,,,,333K :Kempegowda Bus Station -Dr Ambedkar Nagar 
333L ,BMTCB,,Chandra Layout -Whitefield Railway Station ,,3,,F53333,FFFFFF,1,,,,333L :Chandra Layout -Whitefield Railway Station 
333M ,BMTCB,,Kempegowda Bus Station -Ashwathnagar (Marathahalli) ,,3,,F53333,FFFFFF,1,,,,333M :Kempegowda Bus Station -Ashwathnagar (Marathahalli) 
333N ,BMTCB,,Kempegowda Bus Station -Seetharampalya ,,3,,F53333,FFFFFF,1,,,,333N :Kempegowda Bus Station -Seetharampalya 
333R ,BMTCB,,Kempegowda Bus Station -Marathahalli Bridge ,,3,,F53333,FFFFFF,1,,,,333R :Kempegowda Bus Station -Marathahalli Bridge 
334B ,BMTCB,,K R Market -B Nagasandra ,,3,,F53333,FFFFFF,1,,,,334B :K R Market -B Nagasandra 
334C ,BMTCB,,Kempegowda Bus Station -B Nagasandra ,,3,,F53333,FFFFFF,1,,,,334C :Kempegowda Bus Station -B Nagasandra 
334D ,BMTCB,,Kempegowda Bus Station -Varthur ,,3,,F53333,FFFFFF,1,,,,334D :Kempegowda Bus Station -Varthur 
334E ,BMTCB,,Domlur-Hosakote,,3,,F53333,FFFFFF,1,,,,334E :Domlur-Hosakote
335,BMTCB,,K R Market -Sathya Sai Hospital ,,3,,F53333,FFFFFF,1,,,,335:K R Market -Sathya Sai Hospital 
335A ,BMTCB,,Kempegowda Bus Station -Sathya Sai Hospital ,,3,,F53333,FFFFFF,1,,,,335A :Kempegowda Bus Station -Sathya Sai Hospital 
335B ,BMTCB,,K R Market -Basavanagar ,,3,,F53333,FFFFFF,1,,,,335B :K R Market -Basavanagar 
335C ,BMTCB,,K R Market -L B Shastrinagar ,,3,,F53333,FFFFFF,1,,,,335C :K R Market -L B Shastrinagar 
335D ,BMTCB,,K R Market -AECS Layout (Kundalahalli) ,,3,,F53333,FFFFFF,1,,,,335D :K R Market -AECS Layout (Kundalahalli) 
335E ,BMTCB,,Kempegowda Bus Station -Kundalahalli ,,3,,F53333,FFFFFF,1,,,,335E :Kempegowda Bus Station -Kundalahalli 
335F ,BMTCB,,Kempegowda Bus Station -L B Shastrinagar ,,3,,F53333,FFFFFF,1,,,,335F :Kempegowda Bus Station -L B Shastrinagar 
335G ,BMTCB,,Vijayanagar -Vydehi Hospital ,,3,,F53333,FFFFFF,1,,,,335G :Vijayanagar -Vydehi Hospital 
335H ,BMTCB,,HAL Main Gate -Kadugodi ,,3,,F53333,FFFFFF,1,,,,335H :HAL Main Gate -Kadugodi 
336,BMTCB,,K R Market -Panathur ,,3,,F53333,FFFFFF,1,,,,336:K R Market -Panathur 
336A ,BMTCB,,K R Market -Kempapura (Varthur Road) ,,3,,F53333,FFFFFF,1,,,,336A :K R Market -Kempapura (Varthur Road) 
336B ,BMTCB,,Kempegowda Bus Station -Kempapura (Varthur Road) ,,3,,F53333,FFFFFF,1,,,,336B :Kempegowda Bus Station -Kempapura (Varthur Road) 
337,BMTCB,,K R Market -Doddanekkundi ,,3,,F53333,FFFFFF,1,,,,337:K R Market -Doddanekkundi 
338,BMTCB,,K R Market -Munnekolalu ,,3,,F53333,FFFFFF,1,,,,338:K R Market -Munnekolalu 
339,BMTCB,,Shivajinagar -Panathur ,,3,,F53333,FFFFFF,1,,,,339:Shivajinagar -Panathur 
339E ,BMTCB,,Shivajinagar -Gunjur ,,3,,F53333,FFFFFF,1,,,,339E :Shivajinagar -Gunjur 
340,BMTCB,,K R Market -Gunjurpalya ,,3,,F53333,FFFFFF,1,,,,340:K R Market -Gunjurpalya 
340A ,BMTCB,,Kempegowda Bus Station -Parangipalya ,,3,,F53333,FFFFFF,1,,,,340A :Kempegowda Bus Station -Parangipalya 
340B ,BMTCB,,K R Market -Panathur ,,3,,F53333,FFFFFF,1,,,,340B :K R Market -Panathur 
340C ,BMTCB,,Jayanagar 4th Block -Parangipalya ,,3,,F53333,FFFFFF,1,,,,340C :Jayanagar 4th Block -Parangipalya 
340D ,BMTCB,,K R Market -Valepura ,,3,,F53333,FFFFFF,1,,,,340D :K R Market -Valepura 
340E ,BMTCB,,Kodathi -K R Puram ,,3,,F53333,FFFFFF,1,,,,340E :Kodathi -K R Puram 
340F ,BMTCB,,Shivajinagar -Parangipalya ,,3,,F53333,FFFFFF,1,,,,340F :Shivajinagar -Parangipalya 
340H ,BMTCB,,Kempegowda Bus Station -HSR Layout 2nd Sector ,,3,,F53333,FFFFFF,1,,,,340H :Kempegowda Bus Station -HSR Layout 2nd Sector 
340J ,BMTCB,,K R Market -Kannalli ,,3,,F53333,FFFFFF,1,,,,340J :K R Market -Kannalli 
340K ,BMTCB,,K R Market -Somasundarapalya ,,3,,F53333,FFFFFF,1,,,,340K :K R Market -Somasundarapalya 
340M ,BMTCB,,Kempegowda Bus Station -HSR Layout 2nd Sector ,,3,,F53333,FFFFFF,1,,,,340M :Kempegowda Bus Station -HSR Layout 2nd Sector 
340Q ,BMTCB,,St John's Hospital -Shikaripalya ,,3,,F53333,FFFFFF,1,,,,340Q :St John's Hospital -Shikaripalya 
340S ,BMTCB,,Shivajinagar -Parangipalya ,,3,,F53333,FFFFFF,1,,,,340S :Shivajinagar -Parangipalya 
341,BMTCB,,K R Market -Bellandur ,,3,,F53333,FFFFFF,1,,,,341:K R Market -Bellandur 
341A ,BMTCB,,K R Market -Haralur (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,341A :K R Market -Haralur (Sarjapur Road) 
341B ,BMTCB,,K R Market -Choodasandra ,,3,,F53333,FFFFFF,1,,,,341B :K R Market -Choodasandra 
341C ,BMTCB,,K R Market -Kodandaramanagar ,,3,,F53333,FFFFFF,1,,,,341C :K R Market -Kodandaramanagar 
341D ,BMTCB,,Kempegowda Bus Station -Bellandur ,,3,,F53333,FFFFFF,1,,,,341D :Kempegowda Bus Station -Bellandur 
341E ,BMTCB,,Kempegowda Bus Station -Haralur (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,341E :Kempegowda Bus Station -Haralur (Sarjapur Road) 
341G ,BMTCB,,Shivajinagar -Haralur (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,341G :Shivajinagar -Haralur (Sarjapur Road) 
341H ,BMTCB,,Marathahalli -Shikaripalya ,,3,,F53333,FFFFFF,1,,,,341H :Marathahalli -Shikaripalya 
342,BMTCB,,K R Market -Dommasandra ,,3,,F53333,FFFFFF,1,,,,342:K R Market -Dommasandra 
342A ,BMTCB,,K R Market -Sarjapur ,,3,,F53333,FFFFFF,1,,,,342A :K R Market -Sarjapur 
342B ,BMTCB,,K R Market -Muthanallur ,,3,,F53333,FFFFFF,1,,,,342B :K R Market -Muthanallur 
342C ,BMTCB,,K R Market -Chokkasandra (Sarjapur Road) ,,3,,F53333,FFFFFF,1,,,,342C :K R Market -Chokkasandra (Sarjapur Road) 
342D ,BMTCB,,K R Market -Varthur ,,3,,F53333,FFFFFF,1,,,,342D :K R Market -Varthur 
342E ,BMTCB,,K R Market -Thindlu (Sarjapur) ,,3,,F53333,FFFFFF,1,,,,342E :K R Market -Thindlu (Sarjapur) 
342F ,BMTCB,,Kempegowda Bus Station -Sarjapur ,,3,,F53333,FFFFFF,1,,,,342F :Kempegowda Bus Station -Sarjapur 
